tecnologia,titulo,empresa,ubicacion,salario_medio,demanda_total
Python,Senior Developer Python  IA,Common MS,España,,4718
Python,Python Developer,Axiom Software Solutions Limited,España,,4718
Python,Python Developer,Multiplica Talent,España,,4718
Python,Python Developer,N Consulting Ltd,Madrid,,4718
Python,Python Developer,Plexus Tech,"Madrid, Comunidad de Madrid",117500.0,4718
Python,Python Developer,Grupo NS,España,,4718
Python,Python Analyst,Virtusa,España,,4718
Python,Python Analyst,Virtusa,Madrid,,4718
Python,Desarrollador Python,Capgemini,España,,4718
Python,Desarrollador Python,Capgemini,Madrid,,4718
Python,Senior Python Developer,FYST,España,,4718
Python,Senior Python Developer,Multiplica Talent,España,,4718
Python,Junior Python Developer,Gameloft,Barcelona,,4718
Python,Responsable Tecnico Python,Krell Consulting & Training,Cantabria,,4718
Python,Desarrollador/a Python,Arelance,España,25500.0,4718
Python,Python Software Engineer,Tupl,Málaga,,4718
Python,Python Developer (inglés),Paradigma Digital,"Pozuelo de Alarcón, Madrid",,4718
Python,Analista Programador Python,Kenos Technology,Madrid,,4718
Python,Senior Python Developer,Outpost24 Group,Barcelona,,4718
Python,Empleo de Python,STANDBY.es,España,,4718
Python,Software Engineer PYTHON,Manpower Trabajo Temporal,Madrid,,4718
Python,Senior Python Engineer,Archlet,Málaga,,4718
Python,Senior Python Engineer,Jordan martorell s.l.,"Barcelona, Cataluña",80000.0,4718
Python,DESARROLLADOR PYTHON JUNIOR,"Hola Consultores, SL",Barcelona,,4718
Python,Desarrollador/a Python,Capitole,"Madrid, Comunidad de Madrid",100000.0,4718
Python,SENIOR PYTHON DEVELOPER,"Hola Consultores, SL",Barcelona,,4718
Python,MDM - PYTHON PROGRAMMER,,Málaga,32000.0,4718
Python,Senior Python Engineer,Archlet,"Madrid, Comunidad de Madrid",80000.0,4718
Python,Senior Python Engineer,Archlet,"Barcelona, Cataluña",80000.0,4718
Python,Senior Python Developer,King,España,,4718
Python,Senior Python Developer,SlashMobility,"Madrid, Comunidad de Madrid",,4718
Python,Senior Python Engineer,Archlet,España,,4718
Python,Senior Python Developer,Luxoft,España,,4718
Python,Desarrollador Python/Odoo,Visiotech España,España,,4718
Python,Middle Python Engineer,N-iX,España,,4718
Python,Java/Python Engineer,Grupo NS,España,,4718
Python,Software Engineer (Python),Lynx Tech,"Madrid, Comunidad de Madrid",117500.0,4718
Python,Python Tech Lead,Veeva Systems,España,,4718
Python,Senior Python Engineer,Planner5D,España,,4718
Python,"Software Engineer, Python",YouGov,España,,4718
Python,Python Engineer (Remote),Veeva Systems,Málaga,,4718
Python,Software Engineer (Python),Prima,Madrid,,4718
Python,Senior Python Engineer,N-iX,España,,4718
Python,"Data Engineer, Python",Bitpanda,España,,4718
Python,Desarrollador Python Senior,Babel,Sevilla,,4718
Python,Analista Programador/a Python,PROCESIA,Madrid,,4718
Python,Full Stack Developer (Python),Axiom Software Solutions Limited,España,57.5,4718
Python,Senior Python Backend Engineer,ClearML,España,,4718
Python,Senior Software Engineer (Python),Booksy,España,,4718
Python,Programador/a Python/FastApi,Grupo NS,España,,4718
Python,Desarrollador Fullstack (python  Angular),Tecdata,"Madrid, Comunidad de Madrid",80000.0,4718
Python,Senior Python Software Engineer,Tupl Inc.,"Málaga, Andalucía",80000.0,4718
Python,Analista Programador/a Python,NetCheck,España,,4718
Python,Python Developer (Alerting & Monitoring),Xenon7,Madrid,,4718
Python,"Programador/a Python, hibrido",CAS TRAINING,España,,4718
Python,Analista Programador/a Python,Procesia Proyectos y Servicios,España,,4718
Python,Data Scientist Python. Viladecans,Grupo NS,España,,4718
Python,Programador/a Python – Ciberseguridad,i2 Smart,"Castell-Platja d'Aro, Girona",,4718
Python,Senior Python Software Engineer,IT Partner,"Madrid, Comunidad de Madrid",100000.0,4718
Python,Senior Software Engineer - Python,Openchip & Software Technologies,España,80000.0,4718
Python,"AI Developer (Python, Pyspark)",Arelance,Madrid,34500.0,4718
Python,Senior Python Software Engineer,Tecdata,"Madrid, Comunidad de Madrid",100000.0,4718
Python,Data Engineer (Python). Teletrabajo,,España,,4718
Python,Backend Developer (Python - Django),SenseisTalent,Barcelona,,4718
Python,Python Developer - Data & Analytics,AXON-Networks,"Alcobendas, Madrid",,4718
Python,Python Engineer II (Contract),Fliff,Barcelona,,4718
Python,Python Engineer II (Contract),Fliff,Madrid,,4718
Python,Senior/Lead Python Engineer,N-iX,España,,4718
Python,Senior Backend Python Engineer,M47 - AI Company,"Barcelona, Cataluña",80000.0,4718
Python,"Software Engineer, AI (Python)",G2i Inc.,Valencia,,4718
Python,Senior Python Backend Engineer,ClearML,Madrid,,4718
Python,"Senior Software Engineer, Python",YouGov,España,,4718
Python,Desarrollador/a python jr,FHIOS,Barcelona,,4718
Python,"Senior Software Engineer, Python",YouGov,"Barcelona, Cataluña",80000.0,4718
Python,Backend Tech Lead (Python),Singularu,Valencia,,4718
Python,Senior Python Engineer (Contract),Fliff,"Barcelona, Cataluña",80000.0,4718
Python,Senior Python Engineer (Contract),Fliff,Barcelona,,4718
Python,Senior Python Engineer (Contract),Fliff,Madrid,,4718
Python,Senior Python Engineer (Contract),Fliff,"Madrid, Comunidad de Madrid",80000.0,4718
Python,Frontend Developer Python-Odoo,Icompplus Electronics,"Leganés, Madrid",,4718
Python,Senior Backend Python Engineer,M47 Labs,Barcelona,,4718
Python,Sr. Backend Developer (Python),Datamaran,Valencia,,4718
Python,Senior Software Engineer (Python),CHEP,"Madrid, Comunidad de Madrid",100000.0,4718
Python,Senior Python Cloud Developer,,Madrid,55000.0,4718
Python,Senior Backend Python Engineer,M47labs,"Barcelona, Cataluña",80000.0,4718
Python,Senior Python Cloud Developer,,Madrid,50000.0,4718
Python,Technical Lead Backedn (Python),Parser Limited,España,,4718
Python,Python Software Development Engineer,M47 Labs,España,,4718
Python,Python Software Development Engineer,M47 Labs,Madrid,,4718
Python,Devops Engineer With Python,Lantek,"Álava, País Vasco",,4718
Python,Lead Backend Engineer (Python),N-iX,España,,4718
Python,Senior Backend Engineer – Python,Contentsquare,España,,4718
Python,Data Analyst (Python & SQL) - French Proficient Speaker,IQVIA,Madrid,,4718
Python,Senior Software Engineer (Python) - OPS00037,Dev.Pro,España,,4718
Python,Senior Software Engineer (Python/AWS),LocalStack,España,,4718
Python,Freelance Machine Learning Engineer (Python),Mindrift,España,,4718
Python,Programador/a junior python – IA,domestiko.com,Barcelona,,4718
Python,Arquitecto/a Backend Java & Python,Krell Consulting & Training,España,,4718
Python,Programador/a Python. Hibrido Barcelona,Grupo NS,España,,4718
Python,Programador/a Java-Python-Angular,Digital Talent Agency,Málaga,33000.0,4718
C programming language,Senior Software Engineer,,España,,42
C programming language,Senior Software Engineer,,España,,42
C programming language,SOHO Firmware Manager,HP,España,,42
C programming language,Controls Engineer,,España,,42
C programming language,Software Engineer,,España,,42
C programming language,Junior Compiler Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,42
C programming language,Senior Compiler Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,42
C programming language,Staff Compiler Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,42
C programming language,Senior Infrastructure Engineer - Cross-Platform Leadership,Facebook,"Madrid, Comunidad de Madrid",80000.0,42
C programming language,Senior Software Engineer – Go & Kubernetes,Lawrence Harvey,"Barcelona, Cataluña",80000.0,42
C programming language,Software Engineer,Auren Personas,Madrid,,42
C programming language,Dynamics 365 Business Central Developer (They/She/He),Glovo,España,,42
C programming language,(Senior) Site Reliability Engineer - Plattform Engineering - STACKIT (m/f/d),Schwarz Dienstleistung KG,"Barcelona, Cataluña",80000.0,42
C programming language,Software Engineer (Leadership) - Infrastructure,Meta,Madrid,,42
C programming language,Senior Electronic Engineer,SET Europa,Barcelona,,42
C programming language,Aerial Delivery Software Engineer,Airbus,"Getafe, Madrid",,42
C programming language,Software Systems Development (microcontrollers & FreeRTOS),Clue,"Alhaurín de la Torre, Málaga",,42
C programming language,Site Reliability Engineer - Platform Engineering - STACKIT (m/f/d),Schwarz IT Barcelona,"Barcelona, Cataluña",137500.0,42
C programming language,Software Systems Development (microcontrollers  Málaga ·,Clue Technologies,"Málaga, Andalucía",80000.0,42
C programming language,Embedded Software Engineer,Airbus Defence and Space,"Getafe, Madrid",80000.0,42
C programming language,Software Systems Development Intern (microcontrollers & FreeRTOS),Clue,"Alhaurín de la Torre, Málaga",,42
C programming language,Software Engineer (Leadership) - Infrastructure,Facebook,"Madrid, Comunidad de Madrid",80000.0,42
C programming language,Senior Robotics Engineer,,Barcelona,,42
C programming language,Senior Robotics Engineer,,Madrid,,42
C programming language,Senior Software Engineer - Software Quality Assurance (SQA) - Embedded Software Testing,Analog Devices,España,,42
C programming language,Discover I 2026-2027 | Machine Learning-Based Predictions Of Crack Growth On Aeronautical Alloys,Airbus,Málaga,,42
C programming language,Electronic Engineer,Allegion,Valencia,,42
C programming language,Embedded Software Engineer (Space),Bright Horizons,Madrid,,42
C programming language,Embedded Software Engineer,Airbus,"Getafe, Madrid",,42
C programming language,DISCOVER I 2026/2027 Robotics & Automation Engineer Internship,Airbus,España,,42
C programming language,FW Testing and Developer for Embedded systems Engineer,ARQUIMEA,"Torrejón de Ardoz, Madrid",,42
C programming language,Electronic Engineer,Allegion,España,,42
C programming language,Senior Solution Consultant - Digital Grid Management,AspenTech,España,,42
C programming language,Electrical/Electronic Engineer,Airbus,Madrid,,42
C programming language,2026 Software Dev Engineer Intern - Spain,Amazon,Madrid,,42
C programming language,Eurofighter TBM ESCAN & DASS - EW System Engineer,Airbus,"Getafe, Madrid",,42
C programming language,International Field Service Representative - Europe,International,España,,42
C programming language,Eurofighter ESCAN & DASS - EW System Engineer,Airbus,"Getafe, Madrid",,42
C programming language,Senior Software Engineer - Embedded Software,Analog Devices,"Valencia, Comunidad Valenciana",80000.0,42
C programming language,Senior Backend Engineer [TypeScript] (Prisma ORM),"Prisma Data, Inc.","Madrid, Comunidad de Madrid",117500.0,42
C programming language,Embedded Software Platform Leader F/H,GE Vernova,"Zamudio, Vizcaya",,42
C programming language,Asset Digitization Assets & Industrial Connectivity Engineer,Maersk,España,,42
Java,Java developer,"NTT America, Inc.",Murcia,,2438
Java,Profesionales Java Andaluca,"NTT America, Inc.",España,,2438
Java,Profesionales Java Andaluca,"NTT America, Inc.",Málaga,,2438
Java,Java Software Engineer,"NTT America, Inc.",Cáceres,,2438
Java,Java Software Engineer,"NTT America, Inc.",Salamanca,,2438
Java,Java Software Engineer,"NTT America, Inc.",Ciudad Real,,2438
Java,Java Software Engineer,"NTT America, Inc.",Badajoz,,2438
Java,Java Software Engineer,"NTT America, Inc.",León,,2438
Java,Profesionales Java Andaluca,"NTT America, Inc.",Granada,,2438
Java,Desarrollador/a Java - Canarias,"NTT America, Inc.","Valsequillo de Gran Canaria, Las Palmas",,2438
Java,Fullstack Java,Grupo NS,España,27000.0,2438
Java,Arquitecto JAVA,ITSicap,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Java Developer,,España,,2438
Java,Backend Java,Social You,España,,2438
Java,Java Developer,Cognizant Technology Solutions,Barcelona,,2438
Java,Programador Java,Azertium IT Global Services SL,España,,2438
Java,Java Developer,HAYS,España,,2438
Java,Programación Java,Second Window,España,,2438
Java,Java Developer,Worldhire,España,,2438
Java,Java developer,Osclass,España,,2438
Java,Java developer,The White Team,Barcelona,,2438
Java,Java Developer,Social You,España,,2438
Java,Java Developer,,Zaragoza,45000.0,2438
Java,DESARROLLADOR JAVA,Deep Creek,España,,2438
Java,SENIOR JAVA,Datatech Business Solutions,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Desarrollador Java,CGI,Madrid,,2438
Java,Java Developer,MKS PAMP,Barcelona,,2438
Java,Desarrollador Java,,España,,2438
Java,Java Developer,Capgemini,España,,2438
Java,Arquitectura Java,Indra,España,,2438
Java,Java Developer,,España,,2438
Java,Java Developer,Babel,Madrid,,2438
Java,Java Engineer,Capgemini,España,,2438
Java,Java Engineer,Capgemini,Madrid,,2438
Java,Profesionales Java,NTT DATA,Jaén,,2438
Java,Profesionales Java,NTT DATA,Málaga,,2438
Java,Profesionales Java,NTT DATA,Barcelona,,2438
Java,Java Developer,Babel,España,,2438
Java,Java Developer,Babel,Sevilla,,2438
Java,JAVA Developers,innoit,Barcelona,,2438
Java,JAVA Fullstack,Inetum,Madrid,,2438
Java,Java Engineer,Bynder,Barcelona,,2438
Java,Desarrollador JAVA,Kyndryl,España,,2438
Java,Senior Java Developer – Migration Java platform,ERNI Spain,Madrid,,2438
Java,Java Technical Lead,Inetum Spain,Barcelona,,2438
Java,Senior Java Developer,Axiom Software Solutions Limited,España,,2438
Java,Senior Java Developer,SkyCell AG,España,,2438
Java,Senior Java Developer,Logifuture,España,,2438
Java,Java Software Engineer,CREALOGIX,Barcelona,,2438
Java,Experto Java/CMS,PROCESIA,Madrid,,2438
Java,Team Lead Java,Plexus Tech,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Analista Programador Java,BEIGAR,Madrid,,2438
Java,Arquitecto Junior Java,THE BOARD,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Tech Lead Java,Serem,Cantabria,,2438
Java,Desarrollador Senior Java,Amaris Consulting,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Programador/Analista Java,Digital Talent Agency,España,,2438
Java,Fullstack Java Angular,Michael Page,Málaga,,2438
Java,Java Software Engineer,Azertuim IT,España,,2438
Java,Desarrollador Java / Microservicios,Arelance,España,33000.0,2438
Java,Programador JAVA Freelance,innovacion informatica yntegra2,Barcelona,62400.0,2438
Java,Desarrollador/a Java,Izertis,España,,2438
Java,Desarrollador/a Java,Smartway Studio,España,,2438
Java,Analista Programador Java,Seidor Gesein,"Coslada, Madrid",28000.0,2438
Java,Senior Java Developer,HAYS,Madrid,,2438
Java,Java/DevOps Consultant,ADEREN,Madrid,,2438
Java,Senior Java Developer,NTT DATA Europe & Latam,"Barcelona, Cataluña",137500.0,2438
Java,Desarrollador Java Senior,Devoteam,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Desarrollador/a Java,Serem,España,,2438
Java,Desarrollador Java Senior,AMARIS GROUP SA,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Senior Java developer,Amaris Consulting,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Líder Técnico Java,Serem,Barcelona,,2438
Java,Senior Java Developer,SQLI,Barcelona,,2438
Java,Java Tech Lead,HAYS,Barcelona,,2438
Java,Java Fullstack Developer,Worldhire,España,,2438
Java,Desarrollador Java – Remoto,Azertium IT Global Services SL,Madrid,,2438
Java,Desarrollador/a JAVA,en NEORIS,España,,2438
Java,Senior Java Developer,SQLI,"Barcelona, Cataluña",80000.0,2438
Java,Arquitecto / Consultor Java,Api UX,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Senior Java Developer,NTT DATA Europe & Latam,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Senior Java Developer,Adaptive,"Barcelona, Cataluña",80000.0,2438
Java,Java Fullstack Developer,STANDBY.es,Málaga,,2438
Java,Java Guideware Developer,EY,Madrid,,2438
Java,Lead Desarrollador Java,Tuyú Technology,Málaga,28500.0,2438
Java,Java/Python Engineer,Grupo NS,España,,2438
Java,Analista Programador - Java,Sopra-Steria,Barcelona,,2438
Java,Senior Java developer,,Zaragoza,40000.0,2438
Java,Senior Java Developer,CloudaPPi,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Desarrollador Java - Teletrabajo,Hasten group,Madrid,,2438
Java,Desarrollador/ Senior Java,JR Spain,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Application Developer (Java),"Alovia Consulting, S.L",Málaga,,2438
Java,Senior Java Developer,NTT DATA Europe & Latam,"Barcelona, Cataluña",80000.0,2438
Java,SENIOR JAVA DEVELOPER,,España,,2438
Java,Programador Java – Zaragoza,KPMG Tech&Transform Zaragoza,Zaragoza,,2438
Java,Senior Java Micro,ALTEN SPAIN,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Analista Java Microservicios,Apiux Tech,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Java Developer Specialist,Virtusa,España,,2438
Java,TECH LEAD JAVA,,Madrid,60000.0,2438
Java,Analista Java (CCAA),Grupo Tragsa,"Madrid, Comunidad de Madrid",80000.0,2438
Java,Java Engineer ID46880,AgileEngine,Madrid,,2438
Java,Java Engineer ID46880,AgileEngine,Valencia,,2438
C++,C++ Software Engineer,Gameloft,Barcelona,,770
C++,DESARROLLADOR/A C++,RAS Recruiting,"Getafe, Madrid",,770
C++,Programador C/C++,Grupo NS,España,,770
C++,Empleo de C++,STANDBY.es,España,,770
C++,Software Engineer C++,Cognex Corporation,España,,770
C++,Desarrollador C++ (Banca),Common Management Solutions,"Torrelodones, Madrid",,770
C++,C++ Tech Lead,SITA Switzerland Sarl,Barcelona,,770
C++,Software Engineer C++,"Lantek Sheet Metal Solutions, S.L.U.","Bilbao, Vizcaya",,770
C++,"Desarrollador C/C++, hibrido",CMV Consultores,España,,770
C++,Senior Embedded C++ Developer,Jordan martorell s.l.,"Madrid, Comunidad de Madrid",80000.0,770
C++,Ingeniero C++ Tiempo Real,FERCHAU,Valladolid,,770
C++,Ingeniero C++ Tiempo Real,FERCHAU,"Chantada, Lugo",,770
C++,BackEnd Developer Batch C++,Mercadona,"Albalat dels Sorells, Valencia",100000.0,770
C++,Desarrollador Full Stack C++,Hispavista,España,,770
C++,C/C++ Senior Engineer,,España,,770
C++,Software Engineer C/C++,"Lantek Sheet Metal Solutions, S.L.U.","Bilbao, Vizcaya",,770
C++,C++ Senior Software Engineer,GMV,Madrid,,770
C++,Ingeniero/a Software C++,Tecnobit-Grupo Oesía,"Valdepeñas, Ciudad Real",80000.0,770
C++,Ingeniero/a Software C++,Expleo,Madrid,,770
C++,Senior Rust/C++ Engineer (Backend),MLabs,España,,770
C++,Desarrollador/a C++ M/F,Akkodis,España,,770
C++,Desarrollador de SW C/C++,Novanotio,España,,770
C++,Programador/A C++/ Java (Remoto),Econocom,"Gijón, Asturias",,770
C++,Ingeniero C++ Tiempo Real (Alemania),FERCHAU,Madrid,,770
C++,Ingeniero/a de Software C++,ALTEN,España,,770
C++,Senior SW Developer C++ 2,Capgemini Engineering,"Madrid, Comunidad de Madrid",117500.0,770
C++,Senior SW Developer C++ 2,CAPGEMINI ENGINEERING,España,,770
C++,Senior SW Developer C++ 2,Capgemini Engineering,Madrid,,770
C++,Desarrollador/a de Software C++,,España,,770
C++,Junior SW C++ Developers 2,CAPGEMINI ENGINEERING,España,,770
C++,"Senior Embedded C++ Engineer — Flexible, Remote",Client Server,"Madrid, Comunidad de Madrid",80000.0,770
C++,Senior C++ Engineer – Platform & Test Automation,King,España,,770
C++,"Ingeniero/a de Software (C++, ADA)",ALTEN,España,,770
C++,Senior Game Engineer - C++ & Graphics (Mobile),Blizzard Entertainment,"Barcelona, Cataluña",80000.0,770
C++,Remote: Cross-Platform C++ Engineering Manager,Canonical,"Salamanca, Castilla y León",80000.0,770
C++,Remote Cross-Platform C++ Engineering Manager,Canonical,"Barcelona, Cataluña",100000.0,770
C++,Remote Cross-Platform C++ Engineering Manager,Canonical,España,80000.0,770
C++,Senior Engineer C/ C++ *La Marañosa,Capgemini Engineering,"Madrid, Comunidad de Madrid",80000.0,770
C++,Senior C++ Engineer – Platform & Test Automation,Blizzard Entertainment,"Barcelona, Cataluña",80000.0,770
C++,Senior Engineer C/ C++ *La Marañosa,Jordan martorell s.l.,"Madrid, Comunidad de Madrid",80000.0,770
C++,Senior Engineer C/ C++ *La Marañosa,Capgemini,Madrid,,770
C++,INGENIERO/A DE SOFTWARE (C++ AUDIO),RAS Recruiting,"Getafe, Madrid",,770
C++,C++ Developer ( Inglés alto)- Hibrido Barcelona,SlashMobility,"Barcelona, Cataluña",,770
C++,Desarrollador/a ADA/C++ - Sistemas ATM,Sopra-Steria,Madrid,,770
C++,Desarrollador/a ADA/C++ - Sistemas ATM,Sopra-Steria,Madrid,,770
C++,Desarrollador/a de Software C++/Rust,,España,,770
C++,Remote Software Engineering Manager - Cross-Platform C++,Canonical,"Madrid, Comunidad de Madrid",100000.0,770
C++,"Embedded C/C++ Engineer – Aerospace, Hybrid/Remote",Jordan martorell s.l.,"Madrid, Comunidad de Madrid",80000.0,770
C++,Desarrollador/a de Software C++ ( Entorno Windows ),VVA Consultants,"Parets del Vallès, Barcelona",80000.0,770
C++,Ingeniero/a Software de Python y C++,GMV,Madrid,,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,"Madrid, Comunidad de Madrid",100000.0,770
C++,"Remote Lead, Cross-Platform C++ Software Engineering",Canonical,"Sevilla la Nueva, Madrid",80000.0,770
C++,"Remote: Senior Manager, Cross-Platform C++ Engineering",Canonical,"Murcia, Región de Murcia",80000.0,770
C++,Senior Flight Software Engineer (Rust/C/C++),jobr.pro,"Barcelona, Cataluña",80000.0,770
C++,Remote Software Engineering Manager - Cross-Platform C++,Canonical,"Valencia, Comunidad Valenciana",80000.0,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,España,80000.0,770
C++,Unreal Engine 5 C++ / Blueprints Multiplayer Programmer,Univrse,"Alicante, Comunidad Valenciana",,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,"Murcia, Región de Murcia",80000.0,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,"Barcelona, Cataluña",100000.0,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,"Valencia, Comunidad Valenciana",80000.0,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,"Sevilla la Nueva, Madrid",80000.0,770
C++,Software Engineering Manager - Cross-platform C++ - Multipass,Canonical,"Salamanca, Castilla y León",80000.0,770
C++,"Staff Software Engineer, Storage (Java or C++))",Cloudera,España,,770
C++,Remote Lead C++/Qt Engineer – High-Impact Contract,Archer Recruitment,España,80000.0,770
C++,"Senior Embedded C++ Engineer – Remote, AI Video Analytics",Jordan martorell s.l.,"Madrid, Comunidad de Madrid",80000.0,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Albacete,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,España,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Pontevedra,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Chantada, Lugo",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Valencia,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Valladolid,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Arbo, Pontevedra",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Chantada, Lugo",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Las Palmas de Gran Canaria, Las Palmas",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Huelva,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Almería,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Barcelona,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Nava, Asturias",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Tarragona,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Ibiza, Islas Baleares",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Santander, Cantabria",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Granada,,770
C++,Desarrollador/a C/C++ – Proyecto de Movilidad Urbana,Serviguide BPO,España,,770
C++,Madrid-Based Senior Software Engineer C++ Aerospace Hybrid,Tecnobit-Grupo Oesía,"Rivas-Vaciamadrid, Madrid",80000.0,770
C++,"Senior Embedded Software Engineer - C/C++, Linux & Windows","Analog Devices, Inc.","Valencia, Comunidad Valenciana",80000.0,770
C++,Staff Windows Low Level C++ Engineer - Endpoint security,SentinelOne,España,100000.0,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Vitoria-Gasteiz, Álava",,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Valladolid,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Ciudad Real,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Valencia,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,Santa Cruz de Tenerife,,770
C++,Especialista En Sistemas De Información Y Desarrollo C++,Voiping US,"Arbo, Pontevedra",,770
C++,C++ Engineer Strategic Market Making — Exchange Connectivity (Trading),Keyrock,Barcelona,,770
C++,Senior Embedded C/C++ Engineer – Real-Time Linux & SoC,CIS Electronics Engineering,España,80000.0,770
C++,Desarrollador/a C++ para Proyectos de Innovación en Ciberseguridad,,España,,770
C++,Senior Embedded Developer,Client Server,"Madrid, Comunidad de Madrid",80000.0,770
C++,Firmware engineer- Empresa ID electrónico,Page Personnel ETT,Barcelona,,770
C++,Firmware engineer- Empresa ID electrónico- Barcelona,Page Personnel ETT,Barcelona,,770
C++,Firmware Engineer- Sector movilidad,Page Personnel ETT,Girona,,770
C++,Senior Software Engineer,CIS Electronics Engineering,España,80000.0,770
C#,Sr. Diagnostic Software Engineer C#,Autodesk,Barcelona,,687
C#,Ingeniero C#/.NET,Volaris Group,España,,687
C#,C# Fullstack Developer,STANDBY.es,Málaga,,687
C#,Senior C# Developer,Wizeline,España,,687
C#,Desarrollador/a C# .Net,domestiko.com,España,,687
C#,Middle Backend Developer C#,,España,32500.0,687
C#,Senior Software Developer (C#),CGI,España,,687
C#,Desarrollador(a) .NET C#,INETUM,Madrid,,687
C#,Backend Developer (C#/.NET),Solida Renewable Energies,España,,687
C#,Desarrollador/a .NET (C#),zvoove Group GmbH,"Sabadell, Barcelona",,687
C#,Senior AQA (C#) Engineer,N-iX,España,,687
C#,Backend Engineer (.NET C#),TransPerfect,"Madrid, Comunidad de Madrid",117500.0,687
C#,Backend Software Engineer (C#  Java),GMV,Valencia,,687
C#,Back End Developer (.NET C#),TransPerfect,"Barcelona, Cataluña",117500.0,687
C#,Desarrollador/a .Net C# (remoto),The White Team,España,,687
C#,Junior Software Engineer (.NET C#),TransPerfect,"Barcelona, Cataluña",117500.0,687
C#,Senior Product Analyst - Software Engineer C#,OMP,"Barcelona, Cataluña",117500.0,687
C#,QA Automation Engineer – C# – Embedded Systems,ERNI Spain,Madrid,,687
C#,Programadores Senior .NET C# H/M,INETUM,"Alicante/Alacant, Alicante",,687
C#,Senior C#/.NET Engineer (relocation to Madrid),PulseRise Technologies,España,,687
C#,Analista Programador/a C# - Net Core (remoto),RDT,"Derio, Vizcaya",,687
C#,Senior Fullstack Developer - C# and React - Spain,Shift Technology,España,,687
C#,Senior Fullstack Developer - C# And React - Spain,Shift Technology,Madrid,,687
C#,Software Engineer .NET/C# (M/F/NB),D-EDGE Hospitality Solutions,Barcelona,,687
C#,"Analista/Programador ASP.NET MVC y C#, hibrido",Lndeter,España,,687
C#,Ingeniero/a de Software .NET & C# para CRM,isolutions,España,,687
C#,Desarrollador/a de Sofware C# para Barcelona.HIBRIDO.,Novanotio,España,,687
C#,"Arquitecto de Software - Azure, C#, Angular, REST, CD",PwC,"Madrid, Comunidad de Madrid",80000.0,687
C#,Software Engineer .NET/C# (H/F/NB) – Barcelona,D-EDGE,Barcelona,,687
C#,"Ingeniero/a .NET – Desarrollo de Aplicaciones, C#, SQL",ALTEN SPAIN,"Getafe, Madrid",80000.0,687
C#,"Programador/a .NET MVC (C#, SQL Server) – Hibrido(Madrid)",The White Team,España,,687
